set,path,class,xmin,ymin,0,1,xmax,ymax,2,3
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000094944.jpg, person,0.559375,0.524590163934426,,,0.7296875,0.946135831381733,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000094944.jpg, person,0.275,0.442622950819672,,,0.315625,0.620608899297424,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000051314.jpg, person,0.3546875,0.077083333333333,,,0.69375,0.7125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000145665.jpg, person,0.002331002331002,0.434375,,,0.459207459207459,0.846875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000111207.jpg, person,0.326359832635983,0.546875,,,0.527196652719665,0.88125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000491130.jpg, person,0.225733634311512,0.1796875,,,0.934537246049661,0.7453125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000438862.jpg, person,0.06875,0.110070257611241,,,0.3546875,0.850117096018735,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000409475.jpg, person,0.1984375,0.29375,,,0.46875,0.985416666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000230983.jpg, person,0.344186046511628,0.228125,,,0.669767441860465,0.5,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000270677.jpg, person,0.290220820189274,0.140625,,,0.712933753943218,0.9953125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000069224.jpg, person,0.392,0.088,,,0.658,0.72,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000044195.jpg, person,0.141274238227147,0.174,,,0.518005540166205,0.96,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000257084.jpg, person,0.258,0.402402402402402,,,0.288,0.507507507507508,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000045550.jpg, person,0.18125,0.008333333333333,,,0.9984375,0.9875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000373315.jpg, person,0.178197064989518,0.3234375,,,0.450733752620545,0.6765625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000563349.jpg, person,0.433255269320843,0.3859375,,,0.850117096018735,0.6453125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000252507.jpg, person,0.365333333333333,0.554,,,0.517333333333333,0.846,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000359677.jpg, person,0.4192037470726,0.45625,,,0.540983606557377,0.53125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000496409.jpg, person,0.606,0.253333333333333,,,0.704,0.466666666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000329456.jpg, person,0.059375,0,,,0.790625,0.985948477751756,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000448365.jpg, person,0.2328125,0.079439252336449,,,0.578125,0.789719626168224,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000365521.jpg, person,0.5,0.0578125,,,0.939252336448598,0.3953125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000541055.jpg, person,0.4234375,0.219444444444444,,,0.5234375,0.783333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000473121.jpg, person,0.604,0.385542168674699,,,0.946,0.668674698795181,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000242946.jpg, person,0.3234375,0,,,0.5609375,0.3625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000002473.jpg, person,0.3796875,0.217798594847775,,,0.5828125,0.569086651053864,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000384666.jpg, person,0.344,0.412650602409639,,,0.47,0.737951807228916,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000425906.jpg, person,0.239740820734341,0.634375,,,0.362850971922246,0.7375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000442463.jpg, person,0.429166666666667,0.378125,,,0.789583333333333,0.728125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000394510.jpg, person,0.4796875,0.141666666666667,,,0.6640625,0.8,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000194471.jpg, person,0.203592814371257,0.276,,,0.703592814371258,0.664,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000067310.jpg, person,0.026748971193416,0.1875,,,0.489711934156379,0.575,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000490515.jpg, person,0.296875,0.274004683840749,,,0.7984375,0.711943793911007,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000313034.jpg, person,0.459375,0.183333333333333,,,0.8546875,0.983333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000560178.jpg, person,0,0.158333333333333,,,0.4359375,0.9875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000389197.jpg, person,0.8078125,0.007042253521127,,,0.884375,0.089201877934272,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000532493.jpg, person,0.2640625,0.16421568627451,,,0.5640625,0.487745098039216,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000142971.jpg, person,0.275,0.17096018735363,,,0.4828125,0.531615925058548,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000154087.jpg, person,0.3875,0.604166666666667,,,0.45625,0.841666666666666,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000242946.jpg, person,0.634375,0,,,0.9984375,0.495833333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125472.jpg, person,0.206088992974239,0.0015625,,,0.941451990632318,0.7796875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000400573.jpg, person,0.002083333333333,0.0015625,,,0.997916666666667,0.984375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000161799.jpg, person,0.2984375,0.168618266978923,,,0.475,0.555035128805621,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000063047.jpg, person,0.0953125,0.38680926916221,,,0.60625,0.985739750445633,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000432085.jpg, person,0.396,0.010666666666667,,,0.998,0.981333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000283268.jpg, person,0.4890625,0,,,0.8453125,0.915690866510539,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038678.jpg, person,0,0.171875,,,0.829166666666667,0.9390625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000486438.jpg, person,0.1140625,0,,,0.925,0.56440281030445,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000291551.jpg, person,0.341121495327103,0.171875,,,0.953271028037383,0.646875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000516173.jpg, person,0.142156862745098,0.24375,,,0.553921568627451,0.9125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000263969.jpg, person,0.34375,0.237704918032787,,,0.7140625,0.981967213114754,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000300276.jpg, person,0.4796875,0.11142061281337,,,0.73125,0.749303621169916,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000199442.jpg, person,0.40625,0.175519630484988,,,0.6921875,0.551963048498845,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000054592.jpg, person,0.15625,0.380382775119617,,,0.3203125,0.770334928229665,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000154087.jpg, person,0.3421875,0.627083333333333,,,0.3984375,0.827083333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000534041.jpg, person,0.388,0.101333333333333,,,0.792,0.981333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000361506.jpg, person,0.2359375,0.008333333333333,,,0.5203125,0.289583333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000096825.jpg, person,0.4515625,0.475149105367793,,,0.553125,0.799204771371769,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000301563.jpg, person,0.334375,0.191588785046729,,,0.584375,0.689252336448598,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000343453.jpg, person,0.3890625,0.1125,,,0.684375,0.983333333333333,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000358195.jpg, person,0.418219461697723,0.165625,,,0.703933747412008,0.85,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000370677.jpg, person,0.004,0.147590361445783,,,0.382,0.978915662650602,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000309467.jpg, person,0.5015625,0.294478527607362,,,0.6015625,0.794478527607362,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000132703.jpg, person,0.211267605633803,0.228125,,,0.697183098591549,0.49375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000125257.jpg, person,0.5359375,0.185416666666667,,,0.6140625,0.479166666666667,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000107094.jpg, person,0.74375,0.18075117370892,,,0.975,0.988262910798122,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000257084.jpg, person,0.336,0,,,0.67,0.561561561561562,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000312489.jpg, person,0.096,0.297297297297297,,,0.232,0.855855855855856,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000177357.jpg, person,0.1109375,0.348484848484848,,,0.6078125,0.636363636363636,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000020992.jpg, person,0,0,,,1,0.996996996996997,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000249786.jpg, person,0.465625,0.282710280373832,,,0.5375,0.41588785046729,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000007977.jpg, person,0.242424242424242,0.225,,,0.610722610722611,0.6546875,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000431848.jpg, person,0.171957671957672,0.15625,,,0.992063492063492,0.753125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000313562.jpg, person,0.371875,0.1,,,0.99375,0.98125,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000370677.jpg, person,0.318,0.271084337349398,,,0.7,0.978915662650602,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000038210.jpg, person,0.161214953271028,0.415625,,,0.483644859813084,0.840625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000128699.jpg, person,0.35042735042735,0.098,,,0.752136752136752,0.422,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000576566.jpg, person,0.300639658848614,0.0265625,,,0.701492537313433,0.684375,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000263969.jpg, person,0.35,0.09344262295082,,,0.9953125,0.981967213114754,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000109992.jpg, person,0.0359375,0.476525821596244,,,0.1421875,0.751173708920188,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000378244.jpg, person,0.31615925058548,0.4078125,,,0.5807962529274,0.625,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000548555.jpg, person,0.003125,0.065727699530517,,,0.51875,0.985915492957746,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000142971.jpg, person,0.1453125,0.252927400468384,,,0.3734375,0.599531615925058,,
TRAINING, /home/amoel/Documents/ml_misc/tflite/object_detection/tflite_model_maker/on_desktop_linux/my_custom_dataset/images/000000074457.jpg, person,0.675,0.431318681318681,,,0.7359375,0.686813186813187,,
