sample,image,category,xmin,ymin,xmax,ymax
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1604.jpg,sus scrofa,0.1856,0.698,0.3768,0.883
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1604.jpg,sus scrofa,0.5179,0.675,0.7004,0.8313
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1604.jpg,sus scrofa,0.6007,0.528,0.9988,0.9971000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1604.jpg,sus scrofa,0.8746,0.5056,0.96448,0.5673900000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1803.jpg,sus scrofa,0.4188,0.48849999999999993,0.821,0.8580999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0835.jpg,sus scrofa,0.3971,0.4861,0.5251,0.6778
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0835.jpg,sus scrofa,0.7183,0.4742,0.9443,0.7197
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1478.jpg,sus scrofa,0.4656,0.5436,0.8538,0.8615999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0974.jpg,sus scrofa,0.3842,0.49249999999999994,0.5046999999999999,0.6369999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1191.jpg,sus scrofa,0.3295,0.5227,0.5234,0.6903000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1357.jpg,sus scrofa,0.1417,0.43850000000000006,0.4327,0.7568000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1357.jpg,sus scrofa,0.6634,0.4099,0.8815,0.6512
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1326.jpg,panthera pardus,0.4745,0.48469999999999996,0.6055999999999999,0.5908
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1051.jpg,panthera pardus,0.01804,0.256,0.88324,0.9954
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1463.jpg,sus scrofa,0.4443,0.4385,0.6706,0.8205
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1315.jpg,sus scrofa,0.4865999999999999,0.5212,0.6980999999999999,0.6759999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0334/1777.jpg,sus scrofa,0.2441,0.002212,0.8728,0.8982120000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0789.jpg,sus scrofa,0.5291,0.46379999999999993,0.6269,0.5821999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1341.jpg,sus scrofa,0.3112,0.4212,0.5824,0.6791
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0664.jpg,panthera pardus,0.2091,0.4034,0.8962000000000001,0.7901
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1040.jpg,sus scrofa,0.0161,0.4294,0.3492,0.7869999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1911.jpg,sus scrofa,0.16900000000000004,0.42910000000000004,0.39990000000000003,0.6459
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0651.jpg,sus scrofa,0.4383,0.607,0.6549,0.7724
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0651.jpg,sus scrofa,0.3425,0.5667,0.44510000000000005,0.7774
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0656.jpg,sus scrofa,0.0,0.5909,0.2091,0.965
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0656.jpg,sus scrofa,0.5183,0.5903,0.60273,0.7951
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1526.jpg,sus scrofa,0.7984,0.6158,0.88764,0.64608
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1526.jpg,sus scrofa,0.7888,0.6387,0.8725099999999999,0.7213900000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1526.jpg,sus scrofa,0.8101,0.6285,0.9061400000000001,0.70212
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1526.jpg,sus scrofa,0.5592,0.5365,0.7389,0.7187
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1526.jpg,sus scrofa,0.48120000000000007,0.47370000000000007,0.7183,0.6968000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0298/1406.jpg,panthera pardus,0.2568,0.7864,0.542,0.9623999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0298/1405.jpg,panthera pardus,0.4266,0.7711,0.6647000000000001,0.9443
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0298/1407.jpg,panthera pardus,0.1542,0.7849,0.4578,0.9829000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0438/0720.jpg,sus scrofa,0.1818,0.46860000000000007,0.27239,0.5696000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0438/0720.jpg,sus scrofa,0.2711,0.5132,0.3738,0.58687
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0438/0721.jpg,sus scrofa,0.2953,0.502,0.33426,0.58983
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0903.jpg,sus scrofa,0.2755,0.3472,0.5624,0.6385000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0322.jpg,sus scrofa,0.0,0.1563,0.4404,0.7857999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1301.jpg,sus scrofa,0.001235,0.548,0.22013499999999997,0.791
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1301.jpg,sus scrofa,0.22949999999999998,0.5085,0.5188999999999999,0.7990999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0318/0707.jpg,panthera pardus,0.6726,0.6367,0.9991,0.9836
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0817.jpg,sus scrofa,0.1801,0.4689999999999999,0.5433,0.9094
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0817.jpg,sus scrofa,0.3383,0.4195,0.5206,0.5897
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0817.jpg,sus scrofa,0.1069,0.6096,0.18452,0.7337
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0817.jpg,sus scrofa,0.0,0.6502,0.07762,0.7732
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0817.jpg,sus scrofa,0.0,0.3844,0.09153,0.5337000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0348.jpg,sus scrofa,0.3998,0.4442,0.5464,0.8499
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0348.jpg,sus scrofa,0.5899,0.5434,0.8654999999999999,0.8031999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0348.jpg,sus scrofa,0.5144,0.5549,0.58362,0.7544
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0348.jpg,sus scrofa,0.2961,0.5139,0.41509999999999997,0.7521
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0348.jpg,sus scrofa,0.006221,0.3663,0.31382099999999996,0.7388
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0347.jpg,sus scrofa,0.2301,0.45810000000000006,0.5315,0.766
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1313.jpg,sus scrofa,0.8609,0.5476,0.92664,0.6545
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1310.jpg,sus scrofa,0.5047,0.5879,0.7148000000000001,0.7762
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1310.jpg,sus scrofa,0.4331,0.5582,0.5833999999999999,0.65498
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1311.jpg,sus scrofa,0.5046,0.5561,0.5694100000000001,0.68
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1311.jpg,sus scrofa,0.3748,0.5481,0.5243,0.7046
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1308.jpg,sus scrofa,0.9087,0.5474,0.9999399999999999,0.57811
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1308.jpg,sus scrofa,0.9094,0.5611,0.9145409999999999,0.5628120000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1308.jpg,sus scrofa,0.361,0.566,0.6013999999999999,0.7391
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1308.jpg,sus scrofa,0.6484,0.5806,0.8527,0.7695
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1308.jpg,sus scrofa,0.8284,0.5726,0.9999,0.866
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1309.jpg,sus scrofa,0.4712,0.608,0.7141,0.7681
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1309.jpg,sus scrofa,0.4909,0.566,0.5371,0.60851
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0464/1309.jpg,sus scrofa,0.7131,0.5519,0.9999,0.8248
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0280.jpg,sus scrofa,0.39249999999999996,0.483,0.5590999999999999,0.7442
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0045.jpg,sus scrofa,0.05539,0.4581,0.28958999999999996,0.7791
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1407.jpg,sus scrofa,0.06333,0.5475,0.57073,1.0
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1417.jpg,panthera pardus,0.05412,0.1548,0.99742,0.984
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1415.jpg,panthera pardus,0.3778,0.4541,0.9594,0.9827999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0323/1416.jpg,panthera pardus,0.0,0.3039,0.9975000000000002,0.984
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1450.jpg,sus scrofa,0.2734,0.5468,0.3963,0.9336
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1450.jpg,sus scrofa,0.2177,0.5821,0.30076,0.8689
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1449.jpg,sus scrofa,0.1196,0.4825,0.344,0.9315
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1982.jpg,sus scrofa,0.4301,0.391,0.833,0.7594000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/0505.jpg,panthera pardus,0.01276,0.378,0.99996,0.996
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1322.jpg,sus scrofa,0.08275,0.2445,0.5579500000000001,0.7123
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1761.jpg,sus scrofa,0.5511,0.4059,0.8098000000000001,0.6418999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1761.jpg,sus scrofa,0.346,0.40680000000000005,0.5691999999999999,0.6587000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0335.jpg,sus scrofa,0.2403,0.6507,0.4069,0.8619999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1392.jpg,panthera pardus,0.4149,0.652,0.766,0.8875
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1393.jpg,panthera pardus,0.5877,0.6436,0.9073,0.8472
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0413/1391.jpg,panthera pardus,0.2606,0.6698,0.6559999999999999,0.8959999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0380.jpg,sus scrofa,0.5668,0.4478,0.8261,0.7192
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0920.jpg,sus scrofa,0.00044159999999999995,0.0,0.5527416,0.9993
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0016/1046.jpg,panthera pardus,0.5864,0.508,0.9591000000000001,0.9843
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0016/1047.jpg,panthera pardus,0.7373,0.4987,0.9891,0.8501
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0016/1045.jpg,panthera pardus,0.22279999999999997,0.4453,0.7962,0.9843
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1514.jpg,sus scrofa,0.4244,0.5154,0.6811,0.8099999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0040/0885.jpg,panthera pardus,0.5097,0.4674,0.996,0.996
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0316.jpg,sus scrofa,0.2598,0.4254,0.7836000000000001,0.8473999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0315.jpg,sus scrofa,0.1313,0.4333,0.6706,0.8225
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0914.jpg,sus scrofa,0.01572,0.49099999999999994,0.13182,0.6556
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0914.jpg,sus scrofa,0.2766,0.5084,0.34367000000000003,0.6568999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0914.jpg,sus scrofa,0.4284,0.4717,0.52712,0.8320000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0914.jpg,sus scrofa,0.6402,0.4956,0.9997,0.9314
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0914.jpg,sus scrofa,0.0004625,0.6549,0.1673625,0.9987
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0913.jpg,sus scrofa,0.2431,0.468,0.4911,0.7052
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0916.jpg,sus scrofa,0.1466,0.4748,0.4865,0.8196
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0915.jpg,sus scrofa,0.2016,0.4924,0.515,0.7988999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1521.jpg,panthera pardus,0.0,0.02044,0.9986,0.98134
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1522.jpg,panthera pardus,0.0,0.02044,0.9986,0.98324
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0410/1520.jpg,panthera pardus,0.0,0.02044,0.9986,0.97954
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1024.jpg,sus scrofa,0.0,0.3027,0.4131,0.8021
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1760.jpg,sus scrofa,0.3877,0.3671,0.7873000000000001,0.7322
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0388.jpg,sus scrofa,0.3203,0.5079,0.5410999999999999,0.7229
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1787.jpg,sus scrofa,0.8765,0.7103,0.9974,0.8594
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1786.jpg,sus scrofa,0.7275,0.659,0.9361,0.8632
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0287.jpg,sus scrofa,0.1612,0.5487,0.21577000000000002,0.6501
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0287.jpg,sus scrofa,0.3943,0.5661,0.5224,0.7059000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0287.jpg,sus scrofa,0.5151,0.5563,0.5467,0.63587
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0287.jpg,sus scrofa,0.03311,0.529,0.07612,0.61563
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0288.jpg,sus scrofa,0.3682000000000001,0.5945,0.5720000000000001,0.8024
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/0607.jpg,sus scrofa,0.4764,0.5852,0.8507,0.9981
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0037.jpg,sus scrofa,0.2225,0.4509,0.48150000000000004,0.7399
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1076.jpg,sus scrofa,0.2333,0.3832,0.6441,0.9336
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0302/1078.jpg,panthera pardus,0.5238,0.4442999999999999,0.6173000000000001,0.50557
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0339.jpg,sus scrofa,0.4144,0.336,0.8686,0.9149
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1035.jpg,panthera pardus,0.2076,0.4368,0.8015,0.8036000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0309/0250.jpg,panthera pardus,0.6638,0.5332,0.9985999999999999,0.9326
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0309/0248.jpg,panthera pardus,0.5546,0.4726,0.9991,0.9315
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0309/0249.jpg,panthera pardus,0.6632,0.5263,0.9999,0.9305
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1770.jpg,sus scrofa,0.3539,0.3886,0.5555,0.645
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1075.jpg,sus scrofa,0.3249,0.5642,0.5283,0.7487
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0893.jpg,sus scrofa,0.2268,0.3894,0.3349,0.5767
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0893.jpg,sus scrofa,0.6739000000000002,0.4944,0.7239200000000001,0.53301
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0627.jpg,sus scrofa,0.3596,0.47870000000000007,0.8103999999999999,0.9958
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1946.jpg,sus scrofa,0.3382,0.4591,0.5178,0.6957
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1999.jpg,sus scrofa,0.2797,0.3897999999999999,0.754,0.8256999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1027.jpg,panthera pardus,0.0008137,0.3139,0.5704137,0.7646999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0401/1653.jpg,sus scrofa,0.2021,0.2191,0.6748000000000001,0.7302
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0401/1651.jpg,sus scrofa,0.6973,0.2945,0.9989,0.6974
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0401/1650.jpg,sus scrofa,0.7179,0.26,0.998,0.6129
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0401/1652.jpg,sus scrofa,0.5784,0.48710000000000003,0.9112,0.9461
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0494.jpg,sus scrofa,0.03208,0.5364,0.30128,0.7752
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0308.jpg,sus scrofa,0.0,0.3869,0.6724,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0801.jpg,sus scrofa,0.1747,0.5541,0.3509,0.7646000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0802.jpg,sus scrofa,0.5994,0.5561,0.69279,0.7714
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0997.jpg,panthera pardus,0.002387,0.2203,0.589387,0.9986999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0999.jpg,panthera pardus,0.4732,0.3106,0.9199999999999999,0.8618
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0998.jpg,panthera pardus,0.0,0.2924,0.6732,0.9904
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0443.jpg,sus scrofa,0.425,0.4375,0.7265999999999999,0.7775000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0699.jpg,sus scrofa,0.38269999999999993,0.4461,0.6720999999999999,0.7028
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1011.jpg,sus scrofa,0.1661,0.4059,0.3595,0.6086
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1011.jpg,sus scrofa,0.0,0.5698,0.11269999999999998,0.7449
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1011.jpg,sus scrofa,0.2903,0.461,0.6088,0.7802
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0462.jpg,sus scrofa,0.2286,0.3958,0.7286,0.9518
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0345.jpg,sus scrofa,0.08158,0.3578,0.46127999999999997,0.7683
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0346.jpg,sus scrofa,0.01358,0.3904,0.39648,0.7018
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0334/1963.jpg,panthera pardus,0.8465,0.7658,0.9802000000000001,0.9785
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0334/1962.jpg,panthera pardus,0.519,0.6053,0.9999,0.9824999999999999
